P7,O1,O2,P8,Label
4606.667,3969.744,3881.026,4295.897,0
4613.846,3980.513,3894.872,4309.231,0
4594.872,3970.256,3888.205,4301.538,0
4587.692,3958.974,3872.308,4288.718,0
4604.615,3971.795,3875.385,4287.179,0
4611.795,3983.077,3888.718,4295.897,0
4609.744,3981.026,3889.231,4300,0
4607.692,3976.41,3880.513,4293.846,0
4595.897,3972.308,3877.949,4285.128,0
4594.872,3972.308,3882.051,4285.128,0
4610.769,3982.051,3881.538,4290.769,0
4611.282,3990.256,3879.487,4297.436,0
4601.538,3981.538,3886.154,4304.103,0
4602.051,3964.103,3887.692,4305.128,0
4601.026,3958.462,3875.385,4296.41,0
4597.436,3970.256,3871.282,4290.256,0
4604.615,3978.462,3877.949,4294.359,0
4601.538,3971.282,3877.436,4291.795,0
4586.154,3965.641,3873.333,4283.59,0
4590.256,3973.846,3875.385,4287.692,0
4602.564,3977.436,3878.974,4294.872,0
4603.59,3968.205,3878.462,4292.821,0
4602.564,3966.667,3875.385,4291.795,0
4604.615,3973.846,3874.872,4294.359,0
4610.769,3984.615,3883.59,4299.487,0
4616.41,3989.231,3891.282,4304.103,0
4609.744,3980.513,3888.205,4300.513,0
4602.564,3971.795,3881.026,4294.359,0
4597.436,3964.615,3872.308,4288.718,0
4585.128,3952.821,3863.59,4281.026,0
4592.308,3961.026,3871.795,4287.692,0
4610.256,3977.436,3884.615,4298.462,0
4607.179,3974.359,3880,4289.744,0
4603.59,3971.795,3873.846,4281.026,0
4608.205,3975.385,3874.872,4285.128,0
4598.974,3964.615,3868.718,4280,0
4593.846,3957.436,3867.179,4275.385,0
4605.128,3972.308,3881.538,4290.769,0
4601.026,3982.564,3888.205,4298.974,0
4594.359,3980.513,3891.795,4301.538,0
4612.821,3984.103,3898.974,4320,0
4626.667,3984.103,3892.821,4324.615,0
4608.718,3971.282,3879.487,4300.513,0
4596.41,3971.282,3884.615,4294.872,0
4598.974,3977.436,3891.282,4306.154,0
4596.41,3965.641,3879.487,4302.051,0
4595.897,3953.333,3869.231,4288.718,0
4596.41,3955.385,3867.179,4280,0
4597.436,3964.103,3868.718,4282.564,0
4600.513,3969.744,3873.333,4291.795,0
4594.872,3963.59,3874.359,4285.641,0
4595.385,3963.077,3871.282,4278.462,0
4602.051,3972.308,3872.308,4285.641,0
4589.231,3961.538,3871.795,4280.513,0
4583.077,3947.692,3870.769,4274.359,0
4603.077,3955.897,3874.359,4288.718,0
4604.615,3957.949,3868.718,4288.205,0
4591.282,3952.821,3861.538,4269.744,0
4597.949,3957.949,3866.154,4266.154,0
4598.974,3954.872,3867.692,4268.718,0
4592.821,3950.769,3867.179,4276.41,0
4600,3962.051,3872.308,4291.795,0
4607.179,3970.769,3878.974,4295.897,0
4599.487,3971.795,3885.128,4292.308,0
4591.282,3969.231,3884.615,4297.436,0
4596.41,3964.103,3875.897,4298.462,0
4600,3964.103,3870.769,4289.231,0
4593.333,3960.513,3869.744,4281.026,0
4599.487,3957.436,3868.718,4283.077,0
4616.41,3966.667,3872.308,4292.308,0
4610.769,3965.641,3879.487,4297.949,0
4598.462,3954.359,3884.103,4297.949,0
4605.128,3961.538,3883.59,4295.897,0
4606.667,3970.769,3878.974,4296.41,0
4602.051,3969.231,3875.897,4297.436,0
4609.744,3974.359,3882.051,4303.077,0
4614.359,3975.385,3892.821,4314.872,0
4609.231,3969.744,3893.333,4319.487,0
4610.256,3973.333,3886.667,4308.205,0
4620.513,3980.513,3887.179,4302.564,0
4618.462,3961.026,3868.205,4291.795,0
4627.692,3977.949,3879.487,4300.513,0
4622.051,3984.103,3891.282,4311.282,0
4621.026,3975.897,3890.769,4314.359,0
4617.436,3967.179,3888.718,4313.333,0
4606.154,3963.077,3885.128,4313.333,0
4603.59,3960,3875.385,4310.256,0
4614.872,3960,3878.462,4313.846,0
4622.564,3965.641,3890.256,4318.462,0
4608.718,3966.154,3884.615,4304.103,0
4593.846,3963.077,3874.359,4293.333,0
4609.231,3969.231,3881.026,4308.718,0
4630.256,3976.41,3889.744,4323.077,0
4629.744,3975.385,3885.641,4317.436,0
4616.41,3968.718,3877.949,4308.718,0
4605.128,3963.59,3871.795,4301.538,0
4604.615,3963.59,3870.256,4296.923,0
4618.462,3970.769,3880,4308.205,0
4630.256,3973.333,3888.718,4323.077,0
4624.615,3969.744,3881.026,4314.359,0
4612.821,3969.744,3872.821,4298.462,0
4600,3963.077,3875.897,4301.026,0
4600,3955.385,3882.051,4309.744,0
4612.308,3961.538,3884.615,4307.179,0
4608.205,3963.077,3881.538,4301.538,0
4603.59,3957.949,3873.846,4299.487,0
4616.41,3957.436,3868.718,4301.538,0
4618.462,3952.821,3870.769,4303.077,0
4611.282,3955.897,3874.359,4297.436,0
4609.231,3963.077,3868.718,4289.744,0
4600,3952.308,3865.641,4294.359,0
4605.128,3955.897,3876.923,4304.103,0
4624.103,3978.974,3883.077,4304.103,0
4607.692,3965.641,3870.769,4290.256,0
4591.282,3943.59,3867.179,4284.615,0
4611.282,3957.949,3873.333,4291.795,0
4617.436,3969.231,3867.179,4292.308,0
4600.513,3963.59,3864.103,4288.718,0
4611.795,3969.231,3877.949,4296.923,0
4629.744,3971.795,3884.103,4303.59,0
4607.179,3951.795,3870.769,4293.846,0
4594.872,3952.821,3864.615,4289.744,0
4623.59,3977.436,3874.359,4301.538,0
4638.462,3983.077,3884.615,4308.718,0
4620.513,3969.231,3886.667,4305.641,0
4610.769,3967.179,3884.103,4305.641,0
4621.026,3978.462,3886.154,4314.359,0
4629.231,3982.564,3889.744,4319.487,0
4620.513,3975.897,3884.615,4311.795,0
4612.821,3971.795,3880,4307.692,0
4618.974,3977.949,3887.692,4314.359,0
4621.538,3981.026,3889.744,4309.744,0
4617.436,3969.744,3875.385,4297.949,0
4617.436,3960,3871.795,4301.026,0
4618.974,3962.051,3877.949,4306.667,0
4617.949,3967.692,3877.949,4300.513,0
4615.385,3967.692,3880,4301.026,0
4603.59,3959.487,3880.513,4304.615,0
4606.667,3959.487,3879.487,4304.615,0
4629.744,3978.974,3886.154,4315.897,0
4630.769,3985.641,3891.282,4327.179,0
4604.615,3966.667,3880,4315.385,0
4597.949,3968.718,3874.872,4305.128,0
4624.103,3991.795,3891.282,4323.077,0
4634.872,3982.564,3898.462,4337.436,0
4621.538,3960,3886.667,4326.154,0
4621.538,3967.692,3881.538,4321.026,0
4622.564,3977.436,3881.538,4314.359,0
4606.667,3965.641,3873.333,4296.41,0
4606.667,3962.051,3871.795,4295.897,0
4625.128,3974.359,3881.026,4311.282,0
4616.923,3971.795,3883.077,4312.308,0
4596.41,3961.538,3882.051,4308.205,0
4610.769,3975.897,3885.641,4315.385,0
4636.41,3994.872,3892.308,4322.564,0
4627.179,3983.077,3893.333,4324.103,0
4600.513,3965.641,3882.051,4311.282,0
4609.744,3976.923,3880,4305.128,0
4627.179,3977.436,3885.128,4318.974,0
4618.974,3958.462,3876.923,4323.59,0
4613.333,3961.026,3869.231,4315.385,0
4616.41,3970.769,3873.333,4314.359,0
4613.333,3970.769,3874.872,4313.846,0
4618.462,3981.538,3872.308,4306.667,0
4623.077,3980,3876.41,4308.718,0
4608.718,3957.436,3885.641,4317.949,0
4608.205,3961.026,3892.821,4323.077,0
4624.103,3977.436,3891.795,4326.154,0
4623.077,3971.282,3885.641,4325.641,0
4614.872,3962.564,3881.538,4325.128,0
4610.256,3964.615,3878.974,4325.128,0
4610.769,3971.795,3883.59,4325.641,0
4620,3983.59,3887.692,4324.103,0
4625.128,3983.077,3883.077,4314.872,0
4622.564,3978.462,3881.538,4308.205,0
4612.821,3976.923,3885.641,4312.821,0
4602.051,3972.308,3888.205,4320.513,0
4612.821,3977.436,3888.205,4324.103,0
4628.718,3983.077,3888.205,4327.179,0
4617.436,3974.359,3889.744,4329.231,0
4611.282,3972.308,3887.179,4323.59,0
4633.333,3979.487,3881.538,4322.051,0
4639.487,3974.872,3885.641,4328.718,0
4614.359,3962.564,3884.103,4322.564,0
4600.513,3959.487,3872.308,4308.718,0
4617.949,3968.205,3877.949,4313.846,0
4628.205,3977.436,3888.718,4321.026,0
4605.641,3968.205,3876.923,4310.769,0
4596.923,3960,3869.231,4305.128,0
4626.667,3975.385,3884.103,4317.436,0
4635.897,3980.513,3884.615,4325.641,0
4609.231,3963.59,3867.692,4317.949,0
4600.513,3956.41,3866.667,4311.795,0
4618.974,3967.692,3881.026,4320,0
4624.103,3975.385,3888.205,4329.744,0
4610.769,3973.846,3885.128,4326.667,0
4607.692,3973.846,3880,4315.897,0
4622.051,3981.538,3882.564,4315.897,0
4632.308,3984.103,3886.154,4323.59,0
4614.872,3970.256,3878.462,4315.385,0
4600.513,3968.205,3874.359,4307.692,0
4615.385,3977.436,3885.128,4319.487,0
4627.692,3972.308,3887.692,4327.692,0
4614.872,3961.538,3874.872,4314.359,0
4604.615,3966.667,3876.41,4313.333,0
4612.308,3971.795,3885.128,4326.667,0
4617.436,3970.256,3876.41,4322.564,0
4612.308,3973.333,3869.231,4307.692,0
4605.641,3971.795,3877.436,4306.154,0
4596.41,3960.513,3879.487,4310.256,0
4596.923,3960.513,3875.897,4311.795,0
4611.282,3968.205,3880.513,4312.821,0
4606.667,3962.564,3872.308,4303.59,0
4584.103,3950.769,3852.821,4287.692,0
4586.667,3948.718,3854.359,4289.231,0
4598.974,3950.769,3871.282,4305.128,0
4599.487,3958.462,3876.923,4313.333,0
4603.077,3969.231,3871.282,4311.282,0
4604.103,3963.59,3870.769,4308.718,0
4601.538,3960,3880,4314.872,0
4609.744,3968.205,3886.154,4316.923,0
4614.359,3968.718,3881.538,4310.256,0
4604.103,3967.179,3869.744,4305.128,0
4600.513,3966.667,3863.077,4301.538,0
4602.051,3956.41,3866.667,4300.513,0
4605.641,3957.949,3871.795,4306.667,0
4609.744,3969.231,3872.308,4312.821,0
4609.231,3967.179,3878.974,4317.436,0
4617.436,3971.795,3887.179,4326.154,0
4624.103,3982.051,3884.615,4326.154,0
4606.667,3969.744,3876.41,4315.385,0
4589.231,3948.718,3875.897,4309.744,0
4591.795,3952.308,3872.308,4306.667,0
4590.769,3969.744,3861.538,4299.487,0
4584.103,3961.538,3859.487,4298.974,0
4590.769,3940,3865.128,4308.718,0
4594.359,3941.026,3860.513,4310.256,0
4591.282,3954.872,3852.308,4297.949,0
4592.821,3952.308,3855.385,4293.846,0
4600.513,3952.821,3867.692,4304.615,0
4605.641,3965.641,3873.333,4308.718,0
4600.513,3961.538,3864.103,4296.923,0
4598.974,3954.872,3858.974,4295.385,0
4602.564,3956.923,3868.718,4303.59,0
4595.897,3955.897,3874.359,4305.641,0
4593.333,3957.949,3871.282,4309.231,0
4603.077,3968.205,3875.385,4319.487,0
4606.667,3973.846,3883.077,4322.051,0
4605.641,3972.308,3879.487,4314.872,0
4609.231,3967.692,3868.205,4311.795,0
4595.385,3950.769,3860,4306.667,0
4587.179,3949.231,3865.641,4305.128,0
4605.641,3964.103,3871.282,4308.205,0
4622.564,3966.154,3870.256,4313.846,0
4617.436,3961.538,3872.308,4318.974,0
4612.821,3967.179,3878.462,4318.462,0
4614.359,3975.385,3880.513,4314.872,0
4601.026,3967.692,3872.821,4311.282,0
4595.385,3959.487,3867.692,4310.256,0
4611.795,3966.154,3870.769,4309.744,0
4609.744,3969.231,3869.744,4303.077,0
4595.385,3964.615,3866.154,4300,0
4602.051,3960,3865.128,4310.256,0
4602.564,3947.179,3861.538,4310.769,0
4594.872,3941.538,3861.538,4298.974,0
4604.615,3955.897,3863.077,4301.026,0
4604.103,3956.923,3856.41,4306.154,0
4592.821,3945.128,3851.282,4296.923,0
4594.359,3946.667,3854.359,4286.667,0
4600.513,3956.41,3860.513,4291.795,0
4610.769,3968.205,3868.205,4309.231,0
4615.897,3969.744,3874.359,4318.462,0
4592.308,3950.769,3867.179,4305.641,0
4583.077,3947.692,3858.462,4294.872,0
4604.615,3966.154,3863.077,4298.974,0
4600,3960,3864.615,4296.923,0
4588.718,3942.564,3857.949,4291.795,0
4608.718,3947.179,3856.923,4297.436,0
4612.308,3953.846,3858.974,4301.538,0
4592.308,3952.821,3859.487,4301.026,0
4601.026,3958.462,3867.179,4306.154,0
4614.872,3966.154,3870.769,4305.641,0
4598.462,3963.59,3860,4294.359,0
4588.718,3952.308,3855.385,4293.333,0
4594.872,3940.513,3857.949,4294.872,0
4591.795,3942.564,3853.333,4284.615,0
4592.308,3953.333,3850.256,4283.59,0
4603.077,3952.821,3857.436,4300.513,0
4587.692,3938.462,3857.436,4299.487,0
4566.667,3937.949,3852.308,4288.205,0
4595.897,3964.103,3863.077,4301.538,0
4632.821,3980,3880.513,4322.051,0
4620.513,3963.077,3881.538,4322.051,0
4602.051,3955.897,3877.949,4317.949,0
4605.128,3968.718,3874.872,4316.41,0
4594.872,3958.974,3862.564,4306.667,0
4586.154,3943.077,3854.872,4302.564,0
4598.462,3953.333,3860,4306.667,0
4601.026,3963.59,3862.564,4306.154,0
4592.308,3957.949,3857.949,4305.641,0
4598.462,3952.821,3858.462,4310.256,0
4611.795,3958.462,3866.154,4319.487,0
4603.077,3958.462,3872.308,4326.667,0
4585.128,3953.333,3872.308,4324.103,0
4591.282,3954.359,3870.256,4315.897,0
4593.333,3952.821,3863.59,4305.128,0
4588.718,3957.436,3863.59,4305.128,0
4607.179,3966.667,3873.333,4319.487,0
4614.872,3961.026,3876.41,4325.641,0
4588.718,3947.179,3867.179,4311.795,0
4582.564,3951.795,3859.487,4303.59,0
4601.026,3962.051,3856.41,4308.718,0
4600.513,3955.385,3858.462,4301.538,0
4601.026,3953.846,3868.718,4303.59,0
4595.897,3951.795,3867.179,4309.744,0
4584.103,3946.667,3852.821,4294.872,0
4599.487,3954.872,3854.359,4291.795,0
4614.872,3957.436,3868.205,4308.718,0
4594.359,3943.077,3865.641,4302.564,0
4583.59,3940.513,3854.359,4287.692,0
4598.462,3947.692,3856.41,4298.974,0
4597.436,3941.538,3864.615,4307.692,0
4592.308,3941.026,3864.103,4297.436,0
4600,3950.769,3855.385,4290.256,0
4588.718,3948.205,3850.256,4290.256,0
4564.103,3941.026,3852.821,4288.205,0
4573.333,3940,3850.769,4283.077,0
4595.385,3937.949,3846.154,4282.564,0
4586.667,3935.897,3849.231,4287.179,0
4576.923,3937.949,3851.282,4288.205,0
4590.256,3940,3849.744,4290.256,0
4597.949,3941.026,3856.41,4301.026,0
4587.179,3942.564,3864.103,4306.154,0
4589.231,3947.692,3861.026,4303.59,0
4607.692,3953.846,3858.974,4306.667,0
4608.718,3952.308,3861.026,4305.128,0
4585.641,3941.538,3856.41,4289.231,0
4575.897,3938.462,3851.282,4280.513,0
4588.205,3946.154,3852.821,4291.795,0
4594.359,3949.231,3858.974,4306.667,0
4591.795,3947.692,3862.051,4307.179,0
4584.103,3942.051,3855.897,4294.359,0
4582.564,3943.077,3851.282,4289.231,0
4596.923,3952.308,3856.41,4298.462,0
4608.205,3954.872,3865.128,4303.077,0
4605.641,3952.308,3868.205,4304.103,0
4598.462,3953.846,3865.128,4309.744,0
4587.692,3951.282,3857.949,4301.026,0
4576.923,3940.513,3844.103,4276.923,0
4575.385,3932.308,3834.872,4271.795,0
4569.231,3921.538,3840.513,4281.026,0
4560.513,3922.051,3850.769,4281.538,0
4571.795,3936.41,3852.308,4285.641,0
4588.718,3937.949,3850.769,4302.051,0
4586.667,3928.718,3849.744,4308.205,0
4577.949,3935.385,3849.231,4303.077,0
4574.872,3943.59,3853.333,4303.077,0
4582.051,3940.513,3860.513,4310.769,0
4595.897,3945.128,3867.692,4318.974,0
4598.462,3953.333,3871.795,4318.462,0
4591.795,3957.949,3870.256,4312.821,0
4586.667,3949.744,3862.051,4309.231,0
4575.897,3934.872,3849.744,4300.513,0
4573.333,3933.333,3841.026,4292.821,0
4583.59,3932.308,3842.564,4295.385,0
4581.026,3923.59,3845.128,4298.462,0
4576.923,3930.769,3848.718,4297.436,0
4591.282,3953.333,3858.462,4303.077,0
4605.641,3971.795,3870.769,4313.333,0
4604.615,3974.872,3873.846,4320,0
4593.846,3955.897,3868.205,4322.051,0
4584.103,3931.795,3863.077,4317.949,0
4591.282,3938.462,3861.538,4309.744,0
4592.308,3947.692,3849.744,4295.897,0
4577.949,3939.487,3842.564,4288.718,0
4591.282,3942.051,3853.333,4299.487,0
4615.897,3948.205,3857.949,4307.692,0
4607.179,3938.462,3854.359,4304.615,0
4593.846,3928.205,3853.846,4303.077,0
4602.564,3937.436,3851.795,4307.692,0
4611.282,3950.769,3855.385,4316.923,0
4611.282,3950.769,3864.615,4320.513,0
4617.436,3949.744,3860,4315.897,0
4627.179,3962.564,3856.923,4320.513,0
4635.385,3973.333,3868.718,4332.308,0
4637.436,3966.667,3874.872,4330.256,0
4629.231,3960.513,3868.718,4321.026,0
4622.564,3956.923,3863.59,4320,0
4623.59,3952.308,3858.974,4317.949,0
4618.974,3949.744,3847.692,4303.077,0
4603.59,3943.59,3837.949,4279.487,0
4594.872,3938.974,3835.385,4268.205,0
4608.718,3947.179,3841.026,4284.103,0
4618.974,3952.308,3847.692,4300.513,0
4609.744,3943.59,3849.744,4298.974,0
4609.744,3941.538,3852.821,4300.513,0
4630.256,3954.872,3857.949,4311.282,0
4637.436,3961.026,3858.974,4320,0
4621.538,3948.205,3861.538,4323.077,0
4615.897,3943.077,3869.231,4327.179,0
4619.487,3958.974,3873.333,4335.385,0
4608.205,3966.667,3872.821,4340.513,0
4608.718,3960.513,3877.436,4338.974,0
4613.846,3947.692,3868.718,4313.846,0
4606.667,3945.128,3844.615,4275.897,0
4605.128,3946.154,3826.667,4258.974,0
4613.333,3931.795,3826.154,4263.59,0
4611.795,3926.154,3834.359,4266.667,0
4605.641,3945.128,3843.59,4271.282,0
4614.359,3956.41,3854.359,4296.41,0
4637.949,3958.974,3866.667,4323.59,0
4654.359,3974.872,3881.026,4338.462,0
4631.795,3975.385,3886.154,4340,0
4611.282,3970.256,3885.641,4344.103,0
4639.487,3993.846,3897.949,4369.231,0
4671.795,4019.487,3922.564,4398.462,0
4666.667,4021.026,3927.179,4400.513,0
4650.769,4018.462,3908.718,4378.462,0
4641.026,4007.692,3889.744,4350.769,0
4633.333,3980.513,3875.897,4325.128,0
4622.051,3957.436,3854.872,4301.538,0
4608.718,3942.051,3833.846,4281.026,0
4603.59,3923.59,3830.769,4272.821,0
4609.744,3917.436,3834.872,4278.974,0
4612.308,3931.795,3837.949,4291.795,0
4610.256,3947.692,3851.795,4306.667,0
4622.564,3961.026,3869.231,4318.462,0
4631.282,3969.744,3875.385,4323.59,0
4621.538,3973.333,3887.692,4340,0
4625.641,3981.538,3904.615,4362.051,0
4647.179,3994.872,3907.179,4367.692,0
4650.769,3996.923,3901.538,4360,0
4641.026,3988.205,3892.308,4351.795,0
4642.051,3982.564,3876.923,4335.385,0
4640,3981.538,3869.231,4317.949,0
4620.513,3967.179,3861.538,4305.641,0
4614.872,3950.769,3851.795,4297.949,0
4627.692,3955.897,3854.359,4296.923,0
4636.923,3967.179,3861.538,4304.103,0
4633.846,3965.641,3866.154,4313.846,0
4605.641,3969.744,3872.308,4297.436,0
4607.692,3966.667,3866.154,4293.846,0
4604.103,3966.154,3873.333,4298.974,0
4605.128,3971.282,3879.487,4308.205,0
4607.179,3972.821,3871.282,4305.641,0
4609.744,3970.769,3867.692,4304.103,0
4608.718,3971.282,3873.846,4308.718,0
4600.513,3972.308,3873.846,4298.462,0
4597.436,3969.744,3870.256,4288.718,0
4602.051,3966.154,3875.385,4300,0
4600,3965.128,3883.59,4310.769,0
4601.538,3969.744,3884.103,4309.744,0
4611.282,3972.821,3877.436,4307.179,0
4607.692,3966.154,3870.769,4304.103,0
4594.359,3957.436,3868.718,4296.923,0
4601.026,3965.128,3870.769,4298.974,0
4611.795,3976.41,3874.872,4306.667,0
4605.641,3969.744,3878.974,4307.692,0
4600.513,3960.513,3878.462,4305.128,0
4605.641,3964.103,3876.923,4310.769,0
4605.641,3972.821,3876.41,4313.846,0
4596.41,3965.128,3870.769,4298.974,0
4584.103,3948.205,3862.051,4284.103,0
4592.821,3956.41,3870.769,4297.949,0
4606.154,3971.795,3885.641,4320,0
4585.128,3957.436,3876.923,4307.692,0
4567.179,3936.923,3866.667,4290.769,0
4594.872,3949.744,3879.487,4310.256,0
4625.128,3978.462,3896.41,4334.872,0
4597.949,3963.077,3880.513,4316.41,0
4562.564,3926.667,3852.821,4287.179,0
4581.538,3943.59,3863.59,4298.974,0
4612.821,3984.103,3892.308,4325.641,0
4612.308,3978.462,3889.231,4324.615,0
4605.128,3955.897,3869.744,4311.282,0
4603.59,3952.308,3865.641,4305.641,0
4598.974,3951.282,3867.179,4304.103,0
4600.513,3954.359,3866.154,4308.205,0
4596.923,3954.359,3866.667,4307.692,0
4594.359,3951.795,3865.641,4298.462,0
4600.513,3956.41,3866.667,4298.974,0
4582.051,3948.718,3862.051,4298.974,0
4581.026,3954.872,3865.641,4298.462,0
4616.923,3976.923,3878.462,4308.718,0
4617.949,3965.641,3875.385,4310.769,0
4583.59,3936.923,3858.462,4293.333,0
4576.923,3937.436,3853.333,4286.154,0
4594.359,3952.821,3864.103,4298.974,0
4592.308,3953.333,3869.744,4305.128,0
4583.077,3947.179,3862.564,4295.897,0
4586.154,3944.103,3853.846,4289.231,0
4592.821,3949.231,3861.538,4295.385,0
4593.333,3955.385,3872.821,4304.615,0
4605.128,3969.231,3878.974,4317.436,0
4614.872,3981.538,3877.949,4321.538,0
4598.462,3966.154,3869.744,4308.205,0
4593.333,3954.359,3867.179,4301.538,0
4610.256,3968.205,3872.821,4307.179,0
4609.231,3970.256,3876.41,4311.282,0
4594.872,3950.769,3873.333,4306.667,0
4588.718,3940,3866.154,4300.513,0
4581.538,3939.487,3857.436,4295.897,0
4576.41,3941.026,3855.897,4296.923,0
4595.385,3953.333,3864.103,4308.205,0
4608.205,3958.974,3865.641,4315.897,0
4595.385,3949.744,3858.462,4308.205,0
4594.359,3949.231,3857.436,4301.026,0
4602.051,3960.513,3863.59,4302.051,0
4585.641,3951.282,3857.436,4291.795,0
4578.462,3932.308,3850.769,4285.128,0
4601.538,3948.718,3864.615,4304.615,0
4614.359,3973.846,3873.333,4316.923,0
4604.103,3963.077,3864.615,4304.615,0
4588.205,3937.436,3855.897,4298.462,0
4576.923,3935.385,3854.359,4300.513,0
4587.179,3953.333,3862.564,4300.513,0
4608.718,3966.154,3872.821,4309.231,0
4607.179,3963.59,3874.359,4317.949,0
4597.949,3957.436,3871.282,4314.359,0
4599.487,3961.026,3872.821,4311.282,0
4595.897,3960,3870.769,4313.333,0
4595.385,3960.513,3870.769,4320.513,0
4601.538,3961.026,3872.821,4322.564,0
4591.282,3948.205,3861.026,4306.154,0
4581.026,3942.051,3855.385,4295.385,0
4597.436,3955.897,3868.205,4311.795,0
4609.744,3966.667,3873.333,4322.564,0
4608.718,3966.154,3869.231,4317.436,0
4606.154,3963.077,3872.308,4318.974,0
4588.718,3955.385,3867.692,4309.231,0
4580.513,3957.949,3863.59,4295.385,0
4602.564,3971.282,3875.897,4308.718,0
4618.974,3965.641,3873.846,4316.923,0
4609.231,3954.872,3859.487,4299.487,0
4605.128,3964.615,3865.128,4297.436,0
4608.205,3967.692,3874.872,4314.872,0
4604.103,3953.333,3871.282,4317.949,0
4605.128,3953.846,3871.795,4313.846,0
4611.282,3964.615,3872.821,4311.282,0
4603.59,3959.487,3861.026,4302.564,0
4592.821,3952.821,3860.513,4301.026,0
4596.41,3960,3871.282,4302.051,0
4600.513,3966.154,3870.256,4298.462,0
4598.974,3959.487,3864.615,4299.487,0
4607.179,3957.436,3872.308,4307.692,0
4603.077,3955.897,3871.795,4303.59,0
4587.179,3948.205,3858.974,4291.795,0
4597.436,3956.923,3864.103,4304.103,0
4618.974,3973.846,3874.359,4315.385,0
4612.308,3972.821,3867.179,4303.077,0
4598.462,3963.077,3862.051,4298.974,0
4601.026,3956.41,3871.282,4306.667,0
4593.846,3948.205,3872.308,4301.538,0
4586.154,3954.872,3868.718,4303.59,0
4600,3962.051,3868.718,4312.308,0
4615.385,3951.282,3870.256,4310.256,0
4608.205,3948.718,3873.333,4313.846,0
4597.436,3962.051,3870.769,4317.436,0
4606.667,3972.308,3873.846,4312.821,0
4611.282,3969.744,3883.077,4316.41,0
4598.974,3962.051,3880.513,4317.436,0
4598.974,3968.205,3883.077,4322.564,0
4614.872,3983.59,3895.385,4332.821,0
